# power spectrum of phi
# redshift z=9.982066
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.712725e-10   1.198114e-03   6.109186e-11   18
  1.686348e-02   3.220705e-10   2.897918e-03   3.079248e-11   152
  2.725284e-02   1.920130e-10   3.060867e-03   8.975511e-12   416
  3.742835e-02   1.052397e-10   2.912555e-03   3.930891e-12   770
  4.808679e-02   6.636573e-11   3.119650e-03   1.941833e-12   1364
  5.876109e-02   4.339927e-11   3.054550e-03   9.836292e-13   1976
  6.939824e-02   3.323035e-11   3.112555e-03   6.338350e-13   2792
  7.984642e-02   2.412743e-11   2.971805e-03   4.159973e-13   3578
  9.038229e-02   1.748514e-11   3.049521e-03   2.597967e-13   4724
  1.011318e-01   1.284430e-11   3.134595e-03   1.696627e-13   6032
  1.117485e-01   1.009443e-11   3.016599e-03   1.219325e-13   7072
  1.222702e-01   8.421046e-12   3.056387e-03   9.225598e-14   8634
  1.329722e-01   7.184566e-12   3.095256e-03   7.139604e-14   10336
  1.436677e-01   5.779042e-12   3.082009e-03   5.210091e-14   11940
  1.541872e-01   4.599324e-12   3.021465e-03   4.039890e-14   13490
  1.647185e-01   3.765535e-12   3.054444e-03   2.965430e-14   15656
  1.754149e-01   3.187294e-12   3.102608e-03   2.400709e-14   18008
  1.860920e-01   2.820898e-12   3.069464e-03   2.009632e-14   19964
  1.966957e-01   2.457367e-12   3.066093e-03   1.641589e-14   22354
  2.072851e-01   2.092777e-12   3.030819e-03   1.342691e-14   24648
  2.179134e-01   1.787549e-12   3.083109e-03   1.078416e-14   27592
  2.285517e-01   1.536860e-12   3.075318e-03   8.757529e-15   30152
  2.391687e-01   1.354305e-12   3.069056e-03   7.445641e-15   33046
  2.497808e-01   1.230440e-12   3.053846e-03   6.569081e-15   35992
  2.604233e-01   1.102494e-12   3.074764e-03   5.568511e-15   39304
  2.710722e-01   9.975860e-13   3.082145e-03   4.810218e-15   42608
  2.817050e-01   8.619150e-13   3.058267e-03   4.079851e-15   45758
  2.923349e-01   7.698777e-13   3.072286e-03   3.480079e-15   49536
  3.029238e-01   6.968754e-13   3.039208e-03   3.084060e-15   52488
  3.135134e-01   6.338136e-13   3.084628e-03   2.678712e-15   57034
  3.241511e-01   5.681130e-13   3.061146e-03   2.305081e-15   60648
  3.347969e-01   5.236096e-13   3.076329e-03   2.070446e-15   65044
  3.454223e-01   4.798740e-13   3.057760e-03   1.827064e-15   68720
  3.560505e-01   4.342306e-13   3.078281e-03   1.599693e-15   73538
  3.667175e-01   3.950765e-13   3.076939e-03   1.412879e-15   78080
  3.773260e-01   3.664355e-13   3.039859e-03   1.282929e-15   81572
  3.879192e-01   3.353605e-13   3.081238e-03   1.140295e-15   87248
  3.985882e-01   3.088281e-13   3.084591e-03   1.017872e-15   92266
