# power spectrum of delta_N
# redshift z=2.291371
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   3.421191e-05   1.198114e-03   6.653052e-06   18
  1.686348e-02   9.324232e-04   2.897918e-03   1.008191e-04   152
  2.725284e-02   3.408152e-03   3.060867e-03   1.581162e-04   416
  3.742835e-02   6.895172e-03   2.912555e-03   2.659398e-04   770
  4.808679e-02   1.158004e-02   3.119650e-03   3.273441e-04   1364
  5.876109e-02   1.719187e-02   3.054550e-03   3.951211e-04   1976
  6.939824e-02   2.538421e-02   3.112555e-03   4.884920e-04   2792
  7.984642e-02   3.244470e-02   2.971805e-03   5.572103e-04   3578
  9.038229e-02   3.844814e-02   3.049521e-03   5.672467e-04   4724
  1.011318e-01   4.451342e-02   3.134595e-03   5.826280e-04   6032
  1.117485e-01   5.203929e-02   3.016599e-03   6.339373e-04   7072
  1.222702e-01   6.298005e-02   3.056387e-03   6.956766e-04   8634
  1.329722e-01   7.466420e-02   3.095256e-03   7.425574e-04   10336
  1.436677e-01   8.222911e-02   3.082009e-03   7.421471e-04   11940
  1.541872e-01   8.743215e-02   3.021465e-03   7.641712e-04   13490
  1.647185e-01   9.460197e-02   3.054444e-03   7.497929e-04   15656
  1.754149e-01   1.030553e-01   3.102608e-03   7.732723e-04   18008
  1.860920e-01   1.151711e-01   3.069464e-03   8.134728e-04   19964
  1.966957e-01   1.255225e-01   3.066093e-03   8.427841e-04   22354
  2.072851e-01   1.321488e-01   3.030819e-03   8.444513e-04   24648
  2.179134e-01   1.392329e-01   3.083109e-03   8.362193e-04   27592
  2.285517e-01   1.467445e-01   3.075318e-03   8.398386e-04   30152
  2.391687e-01   1.559974e-01   3.069056e-03   8.591229e-04   33046
  2.497808e-01   1.690385e-01   3.053846e-03   8.968919e-04   35992
  2.604233e-01   1.795673e-01   3.074764e-03   9.076380e-04   39304
  2.710722e-01   1.910324e-01   3.082145e-03   9.205825e-04   42608
  2.817050e-01   1.964286e-01   3.058267e-03   9.242384e-04   45758
  2.923349e-01   2.036586e-01   3.072286e-03   9.258460e-04   49536
  3.029238e-01   2.136244e-01   3.039208e-03   9.386404e-04   52488
  3.135134e-01   2.263023e-01   3.084628e-03   9.521760e-04   57034
  3.241511e-01   2.310478e-01   3.061146e-03   9.378547e-04   60648
  3.347969e-01   2.435457e-01   3.076329e-03   9.591620e-04   65044
  3.454223e-01   2.549533e-01   3.057760e-03   9.675386e-04   68720
  3.560505e-01   2.618191e-01   3.078281e-03   9.641649e-04   73538
  3.667175e-01   2.714955e-01   3.076939e-03   9.718162e-04   78080
  3.773260e-01   2.834184e-01   3.039859e-03   9.914818e-04   81572
  3.879192e-01   2.940488e-01   3.081238e-03   9.934430e-04   87248
  3.985882e-01   3.027598e-01   3.084591e-03   9.987444e-04   92266
  4.092322e-01   3.138128e-01   3.063169e-03   1.012990e-03   96696
  4.198039e-01   3.230922e-01   3.037602e-03   1.021658e-03   100904
  4.303789e-01   3.327452e-01   3.065517e-03   1.026347e-03   107036
  4.410480e-01   3.445465e-01   3.089487e-03   1.025542e-03   113362
  4.517307e-01   3.536406e-01   3.072092e-03   1.030454e-03   118176
  4.623378e-01   3.657885e-01   3.054661e-03   1.050522e-03   122944
  4.729644e-01   3.763054e-01   3.083007e-03   1.044683e-03   129902
  4.836049e-01   3.827716e-01   3.061727e-03   1.040447e-03   134944
  4.942158e-01   3.974613e-01   3.064979e-03   1.061991e-03   140952
  5.048213e-01   4.043310e-01   3.064662e-03   1.063048e-03   147072
  5.154342e-01   4.159637e-01   3.060800e-03   1.060102e-03   153382
  5.260893e-01   4.291842e-01   3.082622e-03   1.062299e-03   160952
  5.367508e-01   4.385397e-01   3.070294e-03   1.072353e-03   166640
  5.473579e-01   4.500001e-01   3.057153e-03   1.090445e-03   172448
  5.579787e-01   4.610545e-01   3.077577e-03   1.083408e-03   180594
  5.686178e-01   4.715785e-01   3.060710e-03   1.086151e-03   186556
  5.792219e-01   4.830040e-01   3.063394e-03   1.103950e-03   193528
  5.898242e-01   4.968510e-01   3.060684e-03   1.109020e-03   200626
  6.004609e-01   5.060217e-01   3.076604e-03   1.111154e-03   209256
  6.111150e-01   5.204041e-01   3.069663e-03   1.120065e-03   216020
  6.217510e-01   5.319383e-01   3.075746e-03   1.122798e-03   223768
  6.323610e-01   5.397572e-01   3.055783e-03   1.125611e-03   230234
  6.429887e-01   5.534907e-01   3.074922e-03   1.133648e-03   239800
  6.536248e-01   5.650202e-01   3.063054e-03   1.136542e-03   246568
  6.642393e-01   5.790833e-01   3.068328e-03   1.143998e-03   254828
  6.748534e-01   5.893148e-01   3.064424e-03   1.146601e-03   263074
  6.854951e-01   5.999202e-01   3.071509e-03   1.150099e-03   272312
  6.961385e-01   6.125885e-01   3.070197e-03   1.159281e-03   280376
  7.067732e-01   6.269976e-01   3.071500e-03   1.170470e-03   288884
  7.174012e-01   6.356747e-01   3.068501e-03   1.164049e-03   297602
  7.280177e-01   6.536486e-01   3.057614e-03   1.182495e-03   305520
  7.386402e-01   6.637413e-01   3.075198e-03   1.179980e-03   315976
  7.492461e-01   6.738393e-01   3.052723e-03   1.185002e-03   322778
  7.598720e-01   6.925232e-01   3.080021e-03   1.197791e-03   335372
  7.705286e-01   6.996194e-01   3.068318e-03   1.195202e-03   343464
  7.811635e-01   7.117444e-01   3.070705e-03   1.193697e-03   352912
  7.917934e-01   7.269261e-01   3.070498e-03   1.207754e-03   362666
  8.024224e-01   7.436170e-01   3.063690e-03   1.219141e-03   371884
  8.130465e-01   7.529196e-01   3.069929e-03   1.218771e-03   382280
  8.236583e-01   7.674328e-01   3.060755e-03   1.222693e-03   390888
  8.342648e-01   7.798162e-01   3.067168e-03   1.230079e-03   402234
  8.448912e-01   7.970282e-01   3.064832e-03   1.240333e-03   412576
  8.555263e-01   8.052921e-01   3.071788e-03   1.237893e-03   423732
  8.661590e-01   8.215978e-01   3.068142e-03   1.249201e-03   433624
  8.767950e-01   8.344068e-01   3.072203e-03   1.250052e-03   445154
  8.874347e-01   8.463276e-01   3.069139e-03   1.254890e-03   455584
  8.980596e-01   8.595932e-01   3.064716e-03   1.259791e-03   465588
