# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.032029e-10   1.198114e-03   4.574926e-11   18
  1.686348e-02   2.400667e-10   2.897918e-03   2.292282e-11   152
  2.725284e-02   1.433982e-10   3.060867e-03   6.710279e-12   416
  3.742835e-02   7.834134e-11   2.912555e-03   2.943368e-12   770
  4.808679e-02   4.884968e-11   3.119650e-03   1.436767e-12   1364
  5.876109e-02   3.217140e-11   3.054550e-03   7.342601e-13   1976
  6.939824e-02   2.430068e-11   3.112555e-03   4.637561e-13   2792
  7.984642e-02   1.775498e-11   2.971805e-03   3.005727e-13   3578
  9.038229e-02   1.266837e-11   3.049521e-03   1.878650e-13   4724
  1.011318e-01   9.459884e-12   3.134595e-03   1.252698e-13   6032
  1.117485e-01   7.309491e-12   3.016599e-03   9.156282e-14   7072
  1.222702e-01   6.187159e-12   3.056387e-03   6.920545e-14   8634
  1.329722e-01   5.187635e-12   3.095256e-03   5.354910e-14   10336
  1.436677e-01   4.232150e-12   3.082009e-03   3.928017e-14   11940
  1.541872e-01   3.425675e-12   3.021465e-03   3.106740e-14   13490
  1.647185e-01   2.893827e-12   3.054444e-03   2.370901e-14   15656
  1.754149e-01   2.427959e-12   3.102608e-03   1.876296e-14   18008
  1.860920e-01   2.117873e-12   3.069464e-03   1.576736e-14   19964
  1.966957e-01   1.844001e-12   3.066093e-03   1.309207e-14   22354
  2.072851e-01   1.564731e-12   3.030819e-03   1.056910e-14   24648
  2.179134e-01   1.357036e-12   3.083109e-03   8.609744e-15   27592
  2.285517e-01   1.207238e-12   3.075318e-03   7.585485e-15   30152
  2.391687e-01   1.058391e-12   3.069056e-03   6.433915e-15   33046
  2.497808e-01   9.486864e-13   3.053846e-03   5.491345e-15   35992
  2.604233e-01   8.536205e-13   3.074764e-03   4.793893e-15   39304
  2.710722e-01   7.586004e-13   3.082145e-03   4.102345e-15   42608
  2.817050e-01   6.818719e-13   3.058267e-03   3.591496e-15   45758
  2.923349e-01   6.050188e-13   3.072286e-03   3.111555e-15   49536
  3.029238e-01   5.469481e-13   3.039208e-03   2.758740e-15   52488
  3.135134e-01   5.029398e-13   3.084628e-03   2.449168e-15   57034
  3.241511e-01   4.449996e-13   3.061146e-03   2.119784e-15   60648
  3.347969e-01   4.139658e-13   3.076329e-03   1.939989e-15   65044
  3.454223e-01   3.763108e-13   3.057760e-03   1.723512e-15   68720
  3.560505e-01   3.415492e-13   3.078281e-03   1.545461e-15   73538
  3.667175e-01   3.123996e-13   3.076939e-03   1.390632e-15   78080
  3.773260e-01   2.891072e-13   3.039859e-03   1.277373e-15   81572
  3.879192e-01   2.635127e-13   3.081238e-03   1.155757e-15   87248
  3.985882e-01   2.395217e-13   3.084591e-03   1.033368e-15   92266
  4.092322e-01   2.225096e-13   3.063169e-03   9.508296e-16   96696
  4.198039e-01   2.033648e-13   3.037602e-03   8.701716e-16   100904
  4.303789e-01   1.889806e-13   3.065517e-03   7.880097e-16   107036
  4.410480e-01   1.735991e-13   3.089487e-03   7.186416e-16   113362
  4.517307e-01   1.609561e-13   3.072092e-03   6.655973e-16   118176
  4.623378e-01   1.485497e-13   3.054661e-03   6.171949e-16   122944
  4.729644e-01   1.370945e-13   3.083007e-03   5.686801e-16   129902
  4.836049e-01   1.275769e-13   3.061727e-03   5.225690e-16   134944
  4.942158e-01   1.178337e-13   3.064979e-03   4.863083e-16   140952
  5.048213e-01   1.090593e-13   3.064662e-03   4.513710e-16   147072
  5.154342e-01   1.012887e-13   3.060800e-03   4.213549e-16   153382
  5.260893e-01   9.404913e-14   3.082622e-03   3.906723e-16   160952
  5.367508e-01   8.643085e-14   3.070294e-03   3.642338e-16   166640
  5.473579e-01   8.124573e-14   3.057153e-03   3.411777e-16   172448
  5.579787e-01   7.497830e-14   3.077577e-03   3.193181e-16   180594
  5.686178e-01   7.040069e-14   3.060710e-03   2.986686e-16   186556
  5.792219e-01   6.504551e-14   3.063394e-03   2.792549e-16   193528
  5.898242e-01   6.033905e-14   3.060684e-03   2.632042e-16   200626
  6.004609e-01   5.597704e-14   3.076604e-03   2.452354e-16   209256
  6.111150e-01   5.229533e-14   3.069663e-03   2.323778e-16   216020
  6.217510e-01   4.901889e-14   3.075746e-03   2.198222e-16   223768
  6.323610e-01   4.549127e-14   3.055783e-03   2.069532e-16   230234
  6.429887e-01   4.261019e-14   3.074922e-03   1.949195e-16   239800
  6.536248e-01   3.923744e-14   3.063054e-03   1.842867e-16   246568
  6.642393e-01   3.740556e-14   3.068328e-03   1.761252e-16   254828
  6.748534e-01   3.418213e-14   3.064424e-03   1.662979e-16   263074
  6.854951e-01   3.201553e-14   3.071509e-03   1.574299e-16   272312
  6.961385e-01   2.995072e-14   3.070197e-03   1.498474e-16   280376
  7.067732e-01   2.789252e-14   3.071500e-03   1.429041e-16   288884
  7.174012e-01   2.577864e-14   3.068501e-03   1.346760e-16   297602
  7.280177e-01   2.427313e-14   3.057614e-03   1.294650e-16   305520
  7.386402e-01   2.272718e-14   3.075198e-03   1.232115e-16   315976
  7.492461e-01   2.099783e-14   3.052723e-03   1.180804e-16   322778
  7.598720e-01   1.969114e-14   3.080021e-03   1.121704e-16   335372
  7.705286e-01   1.837035e-14   3.068318e-03   1.067033e-16   343464
  7.811635e-01   1.723442e-14   3.070705e-03   1.025547e-16   352912
  7.917934e-01   1.607632e-14   3.070498e-03   9.786829e-17   362666
  8.024224e-01   1.487185e-14   3.063690e-03   9.416078e-17   371884
  8.130465e-01   1.415647e-14   3.069929e-03   8.993828e-17   382280
  8.236583e-01   1.300537e-14   3.060755e-03   8.649370e-17   390888
  8.342648e-01   1.227291e-14   3.067168e-03   8.305996e-17   402234
  8.448912e-01   1.124203e-14   3.064832e-03   7.932122e-17   412576
  8.555263e-01   1.058443e-14   3.071788e-03   7.599359e-17   423732
  8.661590e-01   9.928184e-15   3.068142e-03   7.326891e-17   433624
  8.767950e-01   9.317387e-15   3.072203e-03   7.040796e-17   445154
  8.874347e-01   8.793525e-15   3.069139e-03   6.790532e-17   455584
  8.980596e-01   8.125661e-15   3.064716e-03   6.513817e-17   465588
  9.086714e-01   7.601127e-15   3.065163e-03   6.274522e-17   476762
  9.193048e-01   7.177886e-15   3.073106e-03   6.035212e-17   489552
  9.299472e-01   6.621021e-15   3.069632e-03   5.817962e-17   500328
  9.405628e-01   6.179577e-15   3.059261e-03   5.634813e-17   509852
  9.511854e-01   5.778508e-15   3.074339e-03   5.398751e-17   524234
  9.618189e-01   5.429421e-15   3.061952e-03   5.232080e-17   534104
  9.724448e-01   5.036756e-15   3.070528e-03   5.041280e-17   547048
  9.830800e-01   4.611941e-15   3.073862e-03   4.860292e-17   559328
  9.937180e-01   4.397867e-15   3.070866e-03   4.708161e-17   571326
  1.004339e+00   4.100228e-15   3.060367e-03   4.556984e-17   581920
  1.014951e+00   3.870625e-15   3.064588e-03   4.402145e-17   594832
  1.025571e+00   3.536317e-15   3.068054e-03   4.230683e-17   608048
  1.036206e+00   3.437979e-15   3.070252e-03   4.118237e-17   621526
  1.046839e+00   3.292039e-15   3.066112e-03   3.987810e-17   633240
  1.057456e+00   2.944799e-15   3.064953e-03   3.843691e-17   645472
  1.068086e+00   2.833604e-15   3.075342e-03   3.733275e-17   660906
  1.078726e+00   2.656522e-15   3.067576e-03   3.595799e-17   672856
  1.089356e+00   2.453675e-15   3.067094e-03   3.496092e-17   685980
  1.099980e+00   2.316371e-15   3.067978e-03   3.397280e-17   699256
  1.110619e+00   2.024818e-15   3.074976e-03   3.274401e-17   714730
  1.121246e+00   2.072963e-15   3.059348e-03   3.187044e-17   725152
  1.131863e+00   1.915881e-15   3.067634e-03   3.086092e-17   740420
  1.142485e+00   1.740858e-15   3.069089e-03   2.992946e-17   754312
  1.153114e+00   1.682693e-15   3.069897e-03   2.892038e-17   769114
  1.163749e+00   1.636749e-15   3.069209e-03   2.816008e-17   783488
  1.174365e+00   1.471339e-15   3.058900e-03   2.739877e-17   794968
  1.184981e+00   1.389165e-15   3.070107e-03   2.653057e-17   812366
  1.195609e+00   1.319707e-15   3.065134e-03   2.582452e-17   825976
  1.206250e+00   1.189260e-15   3.075220e-03   2.505471e-17   843352
  1.216898e+00   1.172226e-15   3.073224e-03   2.432173e-17   857280
  1.227524e+00   1.076873e-15   3.063189e-03   2.369749e-17   869542
  1.238147e+00   9.951853e-16   3.070752e-03   2.292822e-17   887128
  1.248772e+00   9.742447e-16   3.063166e-03   2.239368e-17   900032
  1.259388e+00   8.955794e-16   3.067377e-03   2.173854e-17   916560
  1.270005e+00   8.137373e-16   3.061783e-03   2.114458e-17   930922
  1.280635e+00   8.421247e-16   3.071795e-03   2.046009e-17   949844
  1.291287e+00   7.496588e-16   3.076939e-03   1.996646e-17   966736
  1.301925e+00   6.503228e-16   3.065819e-03   1.953439e-17   978776
  1.312537e+00   6.712900e-16   3.064137e-03   1.893704e-17   994522
  1.323161e+00   6.184625e-16   3.068907e-03   1.842016e-17   1012420
  1.333794e+00   5.840070e-16   3.071598e-03   1.794640e-17   1029408
  1.344410e+00   5.174840e-16   3.058405e-03   1.749438e-17   1041658
  1.355032e+00   5.484436e-16   3.072381e-03   1.705672e-17   1063520
  1.365659e+00   5.179813e-16   3.060689e-03   1.661373e-17   1075808
  1.376294e+00   4.620690e-16   3.080019e-03   1.610869e-17   1098956
  1.386928e+00   4.590328e-16   3.061670e-03   1.578986e-17   1109810
  1.397545e+00   4.151774e-16   3.065288e-03   1.538619e-17   1128608
  1.408178e+00   4.163621e-16   3.073589e-03   1.494791e-17   1148264
