# power spectrum of delta_N
# redshift z=1.293448
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   6.705532e-05   1.198114e-03   1.305182e-05   18
  1.686348e-02   1.835985e-03   2.897918e-03   1.982969e-04   152
  2.725284e-02   6.727061e-03   3.060867e-03   3.122271e-04   416
  3.742835e-02   1.359399e-02   2.912555e-03   5.239622e-04   770
  4.808679e-02   2.277785e-02   3.119650e-03   6.450467e-04   1364
  5.876109e-02   3.389482e-02   3.054550e-03   7.781527e-04   1976
  6.939824e-02   4.994359e-02   3.112555e-03   9.611600e-04   2792
  7.984642e-02   6.397835e-02   2.971805e-03   1.091313e-03   3578
  9.038229e-02   7.569359e-02   3.049521e-03   1.114950e-03   4724
  1.011318e-01   8.805784e-02   3.134595e-03   1.150212e-03   6032
  1.117485e-01   1.026865e-01   3.016599e-03   1.257114e-03   7072
  1.222702e-01   1.248850e-01   3.056387e-03   1.379872e-03   8634
  1.329722e-01   1.476735e-01   3.095256e-03   1.475346e-03   10336
  1.436677e-01   1.634528e-01   3.082009e-03   1.475450e-03   11940
  1.541872e-01   1.750090e-01   3.021465e-03   1.532620e-03   13490
  1.647185e-01   1.912309e-01   3.054444e-03   1.516806e-03   15656
  1.754149e-01   2.083200e-01   3.102608e-03   1.555216e-03   18008
  1.860920e-01   2.328318e-01   3.069464e-03   1.642833e-03   19964
  1.966957e-01   2.542204e-01   3.066093e-03   1.711262e-03   22354
  2.072851e-01   2.682493e-01   3.030819e-03   1.708658e-03   24648
  2.179134e-01   2.848774e-01   3.083109e-03   1.703979e-03   27592
  2.285517e-01   3.040186e-01   3.075318e-03   1.752242e-03   30152
  2.391687e-01   3.236296e-01   3.069056e-03   1.797049e-03   33046
  2.497808e-01   3.503270e-01   3.053846e-03   1.853530e-03   35992
  2.604233e-01   3.742701e-01   3.074764e-03   1.899219e-03   39304
  2.710722e-01   3.983810e-01   3.082145e-03   1.922179e-03   42608
  2.817050e-01   4.154406e-01   3.058267e-03   1.947263e-03   45758
  2.923349e-01   4.320008e-01   3.072286e-03   1.963549e-03   49536
  3.029238e-01   4.559568e-01   3.039208e-03   1.989815e-03   52488
  3.135134e-01   4.861371e-01   3.084628e-03   2.038845e-03   57034
  3.241511e-01   4.973303e-01   3.061146e-03   2.015550e-03   60648
  3.347969e-01   5.280854e-01   3.076329e-03   2.072485e-03   65044
  3.454223e-01   5.542084e-01   3.057760e-03   2.099957e-03   68720
  3.560505e-01   5.723116e-01   3.078281e-03   2.106747e-03   73538
  3.667175e-01   5.969171e-01   3.076939e-03   2.138928e-03   78080
  3.773260e-01   6.261807e-01   3.039859e-03   2.196585e-03   81572
  3.879192e-01   6.535223e-01   3.081238e-03   2.216285e-03   87248
  3.985882e-01   6.758861e-01   3.084591e-03   2.222654e-03   92266
  4.092322e-01   7.045196e-01   3.063169e-03   2.281131e-03   96696
  4.198039e-01   7.254296e-01   3.037602e-03   2.298318e-03   100904
  4.303789e-01   7.560941e-01   3.065517e-03   2.320883e-03   107036
  4.410480e-01   7.864382e-01   3.089487e-03   2.340778e-03   113362
  4.517307e-01   8.107499e-01   3.072092e-03   2.344141e-03   118176
  4.623378e-01   8.411104e-01   3.054661e-03   2.419684e-03   122944
  4.729644e-01   8.706842e-01   3.083007e-03   2.433181e-03   129902
  4.836049e-01   8.924282e-01   3.061727e-03   2.428257e-03   134944
  4.942158e-01   9.305920e-01   3.064979e-03   2.486991e-03   140952
  5.048213e-01   9.524697e-01   3.064662e-03   2.495376e-03   147072
  5.154342e-01   9.843763e-01   3.060800e-03   2.508153e-03   153382
  5.260893e-01   1.019251e+00   3.082622e-03   2.521565e-03   160952
  5.367508e-01   1.042063e+00   3.070294e-03   2.557512e-03   166640
  5.473579e-01   1.083543e+00   3.057153e-03   2.613917e-03   172448
  5.579787e-01   1.108450e+00   3.077577e-03   2.618290e-03   180594
  5.686178e-01   1.142846e+00   3.060710e-03   2.637318e-03   186556
  5.792219e-01   1.173798e+00   3.063394e-03   2.660006e-03   193528
  5.898242e-01   1.212175e+00   3.060684e-03   2.702419e-03   200626
  6.004609e-01   1.241032e+00   3.076604e-03   2.723325e-03   209256
  6.111150e-01   1.278556e+00   3.069663e-03   2.755300e-03   216020
  6.217510e-01   1.318914e+00   3.075746e-03   2.787959e-03   223768
  6.323610e-01   1.344129e+00   3.055783e-03   2.814646e-03   230234
  6.429887e-01   1.385020e+00   3.074922e-03   2.826445e-03   239800
  6.536248e-01   1.422094e+00   3.063054e-03   2.866037e-03   246568
  6.642393e-01   1.463372e+00   3.068328e-03   2.898214e-03   254828
  6.748534e-01   1.488811e+00   3.064424e-03   2.894658e-03   263074
  6.854951e-01   1.526701e+00   3.071509e-03   2.925489e-03   272312
  6.961385e-01   1.567052e+00   3.070197e-03   2.959267e-03   280376
  7.067732e-01   1.608646e+00   3.071500e-03   2.998659e-03   288884
  7.174012e-01   1.642508e+00   3.068501e-03   3.007574e-03   297602
  7.280177e-01   1.693053e+00   3.057614e-03   3.061485e-03   305520
  7.386402e-01   1.722854e+00   3.075198e-03   3.055766e-03   315976
  7.492461e-01   1.762663e+00   3.052723e-03   3.086534e-03   322778
  7.598720e-01   1.813332e+00   3.080021e-03   3.127810e-03   335372
  7.705286e-01   1.843650e+00   3.068318e-03   3.146974e-03   343464
  7.811635e-01   1.885301e+00   3.070705e-03   3.181226e-03   352912
  7.917934e-01   1.925426e+00   3.070498e-03   3.186924e-03   362666
  8.024224e-01   1.974626e+00   3.063690e-03   3.248084e-03   371884
  8.130465e-01   2.016767e+00   3.069929e-03   3.250886e-03   382280
  8.236583e-01   2.059820e+00   3.060755e-03   3.289887e-03   390888
  8.342648e-01   2.099660e+00   3.067168e-03   3.316802e-03   402234
  8.448912e-01   2.159471e+00   3.064832e-03   3.359215e-03   412576
  8.555263e-01   2.184278e+00   3.071788e-03   3.354990e-03   423732
  8.661590e-01   2.233421e+00   3.068142e-03   3.389566e-03   433624
  8.767950e-01   2.280820e+00   3.072203e-03   3.412371e-03   445154
  8.874347e-01   2.333709e+00   3.069139e-03   3.465426e-03   455584
  8.980596e-01   2.372092e+00   3.064716e-03   3.474664e-03   465588
  9.086714e-01   2.417105e+00   3.065163e-03   3.502638e-03   476762
  9.193048e-01   2.462982e+00   3.073106e-03   3.521075e-03   489552
  9.299472e-01   2.519094e+00   3.069632e-03   3.566897e-03   500328
  9.405628e-01   2.571940e+00   3.059261e-03   3.603393e-03   509852
  9.511854e-01   2.611113e+00   3.074339e-03   3.607708e-03   524234
  9.618189e-01   2.658598e+00   3.061952e-03   3.635074e-03   534104
  9.724448e-01   2.709585e+00   3.070528e-03   3.668465e-03   547048
  9.830800e-01   2.757693e+00   3.073862e-03   3.680229e-03   559328
  9.937180e-01   2.812800e+00   3.070866e-03   3.717358e-03   571326
