# power spectrum of delta
# redshift z=2.190379
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   3.574803e-05   1.198114e-03   6.967119e-06   18
  1.686348e-02   9.867270e-04   2.897918e-03   1.067349e-04   152
  2.725284e-02   3.614200e-03   3.060867e-03   1.676982e-04   416
  3.742835e-02   7.316208e-03   2.912555e-03   2.821786e-04   770
  4.808679e-02   1.228830e-02   3.119650e-03   3.474134e-04   1364
  5.876109e-02   1.824927e-02   3.054550e-03   4.193935e-04   1976
  6.939824e-02   2.694390e-02   3.112555e-03   5.185073e-04   2792
  7.984642e-02   3.444579e-02   2.971805e-03   5.912801e-04   3578
  9.038229e-02   4.081579e-02   3.049521e-03   6.020923e-04   4724
  1.011318e-01   4.727091e-02   3.134595e-03   6.186733e-04   6032
  1.117485e-01   5.525394e-02   3.016599e-03   6.733667e-04   7072
  1.222702e-01   6.689655e-02   3.056387e-03   7.389682e-04   8634
  1.329722e-01   7.929294e-02   3.095256e-03   7.888272e-04   10336
  1.436677e-01   8.735584e-02   3.082009e-03   7.884302e-04   11940
  1.541872e-01   9.293038e-02   3.021465e-03   8.123707e-04   13490
  1.647185e-01   1.006209e-01   3.054444e-03   7.975962e-04   15656
  1.754149e-01   1.096123e-01   3.102608e-03   8.221731e-04   18008
  1.860920e-01   1.225000e-01   3.069464e-03   8.650996e-04   19964
  1.966957e-01   1.335243e-01   3.066093e-03   8.967034e-04   22354
  2.072851e-01   1.405952e-01   3.030819e-03   8.982476e-04   24648
  2.179134e-01   1.482196e-01   3.083109e-03   8.899791e-04   27592
  2.285517e-01   1.563479e-01   3.075318e-03   8.952288e-04   30152
  2.391687e-01   1.662303e-01   3.069056e-03   9.159466e-04   33046
  2.497808e-01   1.801229e-01   3.053846e-03   9.554864e-04   35992
  2.604233e-01   1.914099e-01   3.074764e-03   9.677675e-04   39304
  2.710722e-01   2.036542e-01   3.082145e-03   9.814978e-04   42608
