# cross spectrum of phi(z1) and phi(z2)
# redshift z=-0.000147
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.058590e-10   1.198114e-03   4.634798e-11   18
  1.686348e-02   2.432664e-10   2.897918e-03   2.323024e-11   152
  2.725284e-02   1.452840e-10   3.060867e-03   6.798698e-12   416
  3.742835e-02   7.935811e-11   2.912555e-03   2.981560e-12   770
  4.808679e-02   4.947895e-11   3.119650e-03   1.455960e-12   1364
  5.876109e-02   3.253890e-11   3.054550e-03   7.433376e-13   1976
  6.939824e-02   2.457180e-11   3.112555e-03   4.695603e-13   2792
  7.984642e-02   1.792192e-11   2.971805e-03   3.044424e-13   3578
  9.038229e-02   1.276770e-11   3.049521e-03   1.899605e-13   4724
  1.011318e-01   9.500393e-12   3.134595e-03   1.265652e-13   6032
  1.117485e-01   7.329316e-12   3.016599e-03   9.226486e-14   7072
  1.222702e-01   6.185341e-12   3.056387e-03   6.962176e-14   8634
  1.329722e-01   5.174113e-12   3.095256e-03   5.378508e-14   10336
  1.436677e-01   4.203752e-12   3.082009e-03   3.939401e-14   11940
  1.541872e-01   3.385569e-12   3.021465e-03   3.108423e-14   13490
  1.647185e-01   2.843956e-12   3.054444e-03   2.363077e-14   15656
  1.754149e-01   2.375653e-12   3.102608e-03   1.866194e-14   18008
  1.860920e-01   2.064894e-12   3.069464e-03   1.563942e-14   19964
  1.966957e-01   1.789672e-12   3.066093e-03   1.298194e-14   22354
  2.072851e-01   1.509972e-12   3.030819e-03   1.045855e-14   24648
  2.179134e-01   1.300826e-12   3.083109e-03   8.484418e-15   27592
  2.285517e-01   1.148292e-12   3.075318e-03   7.437126e-15   30152
  2.391687e-01   1.001666e-12   3.069056e-03   6.293256e-15   33046
  2.497808e-01   8.938069e-13   3.053846e-03   5.371227e-15   35992
  2.604233e-01   7.986438e-13   3.074764e-03   4.677205e-15   39304
  2.710722e-01   7.060737e-13   3.082145e-03   3.991989e-15   42608
  2.817050e-01   6.293424e-13   3.058267e-03   3.481086e-15   45758
  2.923349e-01   5.532904e-13   3.072286e-03   3.009625e-15   49536
  3.029238e-01   4.973195e-13   3.039208e-03   2.657554e-15   52488
  3.135134e-01   4.538678e-13   3.084628e-03   2.356925e-15   57034
  3.241511e-01   3.978882e-13   3.061146e-03   2.034423e-15   60648
  3.347969e-01   3.675735e-13   3.076329e-03   1.855610e-15   65044
  3.454223e-01   3.313097e-13   3.057760e-03   1.646109e-15   68720
  3.560505e-01   2.979425e-13   3.078281e-03   1.473604e-15   73538
  3.667175e-01   2.705480e-13   3.076939e-03   1.324619e-15   78080
  3.773260e-01   2.484439e-13   3.039859e-03   1.213306e-15   81572
  3.879192e-01   2.241110e-13   3.081238e-03   1.093846e-15   87248
  3.985882e-01   2.014447e-13   3.084591e-03   9.777441e-16   92266
  4.092322e-01   1.859157e-13   3.063169e-03   8.990412e-16   96696
  4.198039e-01   1.679197e-13   3.037602e-03   8.200886e-16   100904
  4.303789e-01   1.549242e-13   3.065517e-03   7.424790e-16   107036
  4.410480e-01   1.412243e-13   3.089487e-03   6.763782e-16   113362
  4.517307e-01   1.292423e-13   3.072092e-03   6.246549e-16   118176
  4.623378e-01   1.181641e-13   3.054661e-03   5.797182e-16   122944
  4.729644e-01   1.080077e-13   3.083007e-03   5.337012e-16   129902
  4.836049e-01   9.930948e-14   3.061727e-03   4.898273e-16   134944
  4.942158e-01   9.117733e-14   3.064979e-03   4.563101e-16   140952
  5.048213e-01   8.301829e-14   3.064662e-03   4.228216e-16   147072
  5.154342e-01   7.635256e-14   3.060800e-03   3.944053e-16   153382
  5.260893e-01   6.998325e-14   3.082622e-03   3.661777e-16   160952
  5.367508e-01   6.368244e-14   3.070294e-03   3.411505e-16   166640
  5.473579e-01   5.969740e-14   3.057153e-03   3.198144e-16   172448
  5.579787e-01   5.423470e-14   3.077577e-03   2.989048e-16   180594
  5.686178e-01   5.043425e-14   3.060710e-03   2.794835e-16   186556
  5.792219e-01   4.607373e-14   3.063394e-03   2.618573e-16   193528
  5.898242e-01   4.202546e-14   3.060684e-03   2.467413e-16   200626
  6.004609e-01   3.874836e-14   3.076604e-03   2.297981e-16   209256
  6.111150e-01   3.581293e-14   3.069663e-03   2.178619e-16   216020
  6.217510e-01   3.318609e-14   3.075746e-03   2.063299e-16   223768
  6.323610e-01   3.032481e-14   3.055783e-03   1.942898e-16   230234
  6.429887e-01   2.814397e-14   3.074922e-03   1.827934e-16   239800
  6.536248e-01   2.560368e-14   3.063054e-03   1.733055e-16   246568
  6.642393e-01   2.426038e-14   3.068328e-03   1.656804e-16   254828
  6.748534e-01   2.181906e-14   3.064424e-03   1.562722e-16   263074
