# power spectrum of phi
# redshift z=1.692244
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   2.598496e-10   1.198114e-03   5.850191e-11   18
  1.686348e-02   3.079256e-10   2.897918e-03   2.941823e-11   152
  2.725284e-02   1.839588e-10   3.060867e-03   8.602069e-12   416
  3.742835e-02   1.007889e-10   2.912555e-03   3.774241e-12   770
  4.808679e-02   6.325166e-11   3.119650e-03   1.855011e-12   1364
  5.876109e-02   4.156608e-11   3.054550e-03   9.453457e-13   1976
  6.939824e-02   3.167110e-11   3.112555e-03   6.024670e-13   2792
  7.984642e-02   2.311399e-11   2.971805e-03   3.934264e-13   3578
  9.038229e-02   1.664638e-11   3.049521e-03   2.456195e-13   4724
  1.011318e-01   1.233795e-11   3.134595e-03   1.629533e-13   6032
  1.117485e-01   9.644648e-12   3.016599e-03   1.179690e-13   7072
  1.222702e-01   8.134081e-12   3.056387e-03   8.928875e-14   8634
  1.329722e-01   6.904647e-12   3.095256e-03   6.907582e-14   10336
  1.436677e-01   5.595898e-12   3.082009e-03   5.056076e-14   11940
  1.541872e-01   4.511383e-12   3.021465e-03   3.979800e-14   13490
  1.647185e-01   3.755618e-12   3.054444e-03   2.972715e-14   15656
  1.754149e-01   3.179297e-12   3.102608e-03   2.376669e-14   18008
  1.860920e-01   2.809163e-12   3.069464e-03   1.988581e-14   19964
  1.966957e-01   2.452928e-12   3.066093e-03   1.648513e-14   22354
  2.072851e-01   2.096789e-12   3.030819e-03   1.338766e-14   24648
  2.179134e-01   1.815403e-12   3.083109e-03   1.087787e-14   27592
  2.285517e-01   1.591490e-12   3.075318e-03   9.147079e-15   30152
  2.391687e-01   1.411012e-12   3.069056e-03   7.797220e-15   33046
  2.497808e-01   1.284467e-12   3.053846e-03   6.805447e-15   35992
  2.604233e-01   1.158036e-12   3.074764e-03   5.874007e-15   39304
  2.710722e-01   1.050819e-12   3.082145e-03   5.076383e-15   42608
  2.817050e-01   9.328881e-13   3.058267e-03   4.384450e-15   45758
  2.923349e-01   8.353240e-13   3.072286e-03   3.803827e-15   49536
  3.029238e-01   7.618855e-13   3.039208e-03   3.333964e-15   52488
  3.135134e-01   7.064184e-13   3.084628e-03   2.970420e-15   57034
  3.241511e-01   6.315195e-13   3.061146e-03   2.563084e-15   60648
  3.347969e-01   5.871262e-13   3.076329e-03   2.309609e-15   65044
  3.454223e-01   5.430895e-13   3.057760e-03   2.059818e-15   68720
  3.560505e-01   4.953361e-13   3.078281e-03   1.824597e-15   73538
  3.667175e-01   4.580092e-13   3.076939e-03   1.641796e-15   78080
  3.773260e-01   4.275353e-13   3.039859e-03   1.498715e-15   81572
  3.879192e-01   3.984868e-13   3.081238e-03   1.347775e-15   87248
