# power spectrum of delta_N
# redshift z=1.197496
# k              Pk             sigma(k)       sigma(Pk)      count
  7.830312e-03   7.239228e-05   1.198114e-03   1.409177e-05   18
  1.686348e-02   1.982791e-03   2.897918e-03   2.141165e-04   152
  2.725284e-02   7.266898e-03   3.060867e-03   3.373017e-04   416
  3.742835e-02   1.468196e-02   2.912555e-03   5.658457e-04   770
  4.808679e-02   2.459288e-02   3.119650e-03   6.966159e-04   1364
  5.876109e-02   3.660736e-02   3.054550e-03   8.402725e-04   1976
  6.939824e-02   5.392386e-02   3.112555e-03   1.037779e-03   2792
  7.984642e-02   6.909773e-02   2.971805e-03   1.177547e-03   3578
  9.038229e-02   8.173346e-02   3.049521e-03   1.203705e-03   4724
  1.011318e-01   9.515549e-02   3.134595e-03   1.242368e-03   6032
  1.117485e-01   1.109221e-01   3.016599e-03   1.358739e-03   7072
  1.222702e-01   1.349884e-01   3.056387e-03   1.491508e-03   8634
  1.329722e-01   1.595652e-01   3.095256e-03   1.595252e-03   10336
  1.436677e-01   1.767548e-01   3.082009e-03   1.595537e-03   11940
  1.541872e-01   1.894361e-01   3.021465e-03   1.659265e-03   13490
  1.647185e-01   2.072936e-01   3.054444e-03   1.644137e-03   15656
  1.754149e-01   2.258239e-01   3.102608e-03   1.684727e-03   18008
  1.860920e-01   2.523948e-01   3.069464e-03   1.780968e-03   19964
  1.966957e-01   2.756715e-01   3.066093e-03   1.856117e-03   22354
  2.072851e-01   2.909858e-01   3.030819e-03   1.852482e-03   24648
  2.179134e-01   3.093556e-01   3.083109e-03   1.849148e-03   27592
  2.285517e-01   3.307568e-01   3.075318e-03   1.908176e-03   30152
  2.391687e-01   3.521371e-01   3.069056e-03   1.957610e-03   33046
  2.497808e-01   3.811054e-01   3.053846e-03   2.015742e-03   35992
  2.604233e-01   4.075131e-01   3.074764e-03   2.068764e-03   39304
  2.710722e-01   4.337157e-01   3.082145e-03   2.092926e-03   42608
  2.817050e-01   4.531514e-01   3.058267e-03   2.123117e-03   45758
  2.923349e-01   4.715022e-01   3.072286e-03   2.142277e-03   49536
  3.029238e-01   4.980070e-01   3.039208e-03   2.172161e-03   52488
  3.135134e-01   5.313565e-01   3.084628e-03   2.227288e-03   57034
  3.241511e-01   5.439072e-01   3.061146e-03   2.203623e-03   60648
  3.347969e-01   5.782249e-01   3.076329e-03   2.268872e-03   65044
  3.454223e-01   6.069586e-01   3.057760e-03   2.299554e-03   68720
  3.560505e-01   6.273510e-01   3.078281e-03   2.309016e-03   73538
  3.667175e-01   6.546944e-01   3.076939e-03   2.345514e-03   78080
  3.773260e-01   6.873532e-01   3.039859e-03   2.411567e-03   81572
  3.879192e-01   7.177101e-01   3.081238e-03   2.436422e-03   87248
  3.985882e-01   7.427748e-01   3.084591e-03   2.441514e-03   92266
  4.092322e-01   7.747860e-01   3.063169e-03   2.508750e-03   96696
  4.198039e-01   7.979829e-01   3.037602e-03   2.529813e-03   100904
  4.303789e-01   8.328399e-01   3.065517e-03   2.553484e-03   107036
  4.410480e-01   8.664494e-01   3.089487e-03   2.577805e-03   113362
  4.517307e-01   8.940808e-01   3.072092e-03   2.583741e-03   118176
  4.623378e-01   9.278898e-01   3.054661e-03   2.668402e-03   122944
  4.729644e-01   9.612008e-01   3.083007e-03   2.687865e-03   129902
  4.836049e-01   9.867970e-01   3.061727e-03   2.684039e-03   134944
  4.942158e-01   1.028713e+00   3.064979e-03   2.748937e-03   140952
  5.048213e-01   1.054366e+00   3.064662e-03   2.761577e-03   147072
  5.154342e-01   1.090020e+00   3.060800e-03   2.778078e-03   153382
  5.260893e-01   1.128716e+00   3.082622e-03   2.794029e-03   160952
  5.367508e-01   1.154324e+00   3.070294e-03   2.834321e-03   166640
  5.473579e-01   1.202046e+00   3.057153e-03   2.898583e-03   172448
  5.579787e-01   1.229925e+00   3.077577e-03   2.907905e-03   180594
  5.686178e-01   1.269417e+00   3.060710e-03   2.931333e-03   186556
  5.792219e-01   1.303873e+00   3.063394e-03   2.951566e-03   193528
  5.898242e-01   1.347097e+00   3.060684e-03   3.002954e-03   200626
